S-4D Google 1 0.33405172413793105 S:4, I:3, D:2
S-4D Kaldi 1 0.12284482758620689 S:2, I:2, D:2
S-4D Google 2 0.30930930930930933 S:5, I:2, D:5
S-4D Kaldi 2 0.15015015015015015 S:2, I:2, D:2
S-4D Google 3 0.28337874659400547 S:2, I:2, D:2
S-4D Kaldi 3 0.15803814713896458 S:2, I:2, D:2
S-4D Google 4 0.2662473794549266 S:2, I:2, D:2
S-4D Kaldi 4 0.13836477987421383 S:2, I:2, D:2
S-4D Google 5 0.30493273542600896 S:3, I:2, D:2
S-4D Kaldi 5 0.10762331838565023 S:2, I:2, D:2

S-5A Google 0 0.30043859649122806 S:2, I:3, D:3
S-5A Kaldi 0 0.05263157894736842 S:2, I:2, D:2
S-5A Google 1 0.2948717948717949 S:5, I:6, D:5
S-5A Kaldi 1 0.07692307692307693 S:2, I:2, D:2
S-5A Google 2 0.21944035346097202 S:2, I:2, D:2
S-5A Kaldi 2 0.06332842415316642 S:2, I:2, D:2
S-5A Google 3 0.24571428571428572 S:4, I:4, D:2
S-5A Kaldi 3 0.06285714285714286 S:2, I:2, D:2
S-5A Google 4 0.23547400611620795 S:3, I:2, D:3
S-5A Kaldi 4 0.0672782874617737 S:2, I:2, D:2
S-5A Google 5 0.24543610547667344 S:2, I:2, D:2
S-5A Kaldi 5 0.08924949290060852 S:2, I:2, D:2

S-6B Google 0 0.2517482517482518 S:5, I:5, D:4
S-6B Kaldi 0 0.07692307692307693 S:2, I:2, D:2
S-6B Google 1 0.19806763285024154 S:2, I:2, D:2
S-6B Kaldi 1 0.043478260869565216 S:2, I:2, D:2
S-6B Google 2 0.13541666666666666 S:4, I:4, D:5
S-6B Kaldi 2 0.052083333333333336 S:2, I:2, D:2
S-6B Google 3 0.19696969696969696 S:21, I:4, D:4
S-6B Kaldi 3 0.030303030303030304 S:2, I:2, D:2
S-6B Google 4 0.11682242990654206 S:2, I:2, D:2
S-6B Kaldi 4 0.02102803738317757 S:2, I:2, D:2
S-6B Google 5 0.11885245901639344 S:2, I:2, D:2
S-6B Kaldi 5 0.02663934426229508 S:2, I:2, D:2

S-7C Google 0 0.12125748502994012 S:2, I:2, D:2
S-7C Kaldi 0 0.04640718562874251 S:2, I:2, D:2
S-7C Google 1 0.1137855579868709 S:6, I:6, D:4
S-7C Kaldi 1 0.0087527352297593 S:2, I:2, D:2
S-7C Google 2 0.13382899628252787 S:2, I:2, D:2
S-7C Kaldi 2 0.01486988847583643 S:2, I:2, D:2
S-7C Google 3 0.20563847429519072 S:2, I:2, D:2
S-7C Kaldi 3 0.10281923714759536 S:2, I:2, D:2
S-7C Google 4 0.16859122401847576 S:4, I:2, D:4
S-7C Kaldi 4 0.06466512702078522 S:2, I:2, D:2
S-7C Google 5 0.1842948717948718 S:2, I:2, D:2
S-7C Kaldi 5 0.04807692307692308 S:2, I:2, D:2

S-8D Google 0 0.2693726937269373 S:4, I:4, D:2
S-8D Kaldi 0 0.03690036900369004 S:2, I:2, D:2
S-8D Google 1 0.21176470588235294 S:3, I:3, D:3
S-8D Kaldi 1 0.050980392156862744 S:2, I:2, D:2
S-8D Google 2 0.2171945701357466 S:4, I:4, D:6
S-8D Kaldi 2 0.05429864253393665 S:2, I:2, D:2
S-8D Google 3 0.2581967213114754 S:2, I:2, D:2
S-8D Kaldi 3 0.08401639344262295 S:2, I:2, D:2
S-8D Google 4 0.18574108818011256 S:2, I:2, D:2
S-8D Kaldi 4 0.04878048780487805 S:2, I:2, D:2
S-8D Google 5 0.17970401691331925 S:12, I:2, D:2
S-8D Kaldi 5 0.046511627906976744 S:2, I:2, D:2

google WER avg: 0.22117395931270484. kaldi WER avg: 0.06794124670077571. google WER sd: 0.0953702434082481. kaldi WER sd: 0.05042624315024779.
from the output of Levenshtein, Google system tends to make more errors than Kaldi system; usually in substitution but occasionally in deletion and insertion as well. this is reflected in the final WER averages and standard deviations for the systems respectively, with Kaldi system having a significantly lower error rate (~6.8%) than Google system (~22%) and a lower standard deviation as well.
